Nombre_Inicio_Viaje,LAT_Inicio_Viaje,LON_Inicio_Viaje,Hour,Average_Trips
ARREGUI Y TERRADA,-34.60486,-58.48484,12,39
ARREGUI Y TERRADA,-34.60486,-58.48484,13,43
ARREGUI Y TERRADA,-34.60486,-58.48484,14,62
ARREGUI Y TERRADA,-34.60486,-58.48484,15,69
ARREGUI Y TERRADA,-34.60486,-58.48484,16,72
ARREGUI Y TERRADA,-34.60486,-58.48484,17,129
ARREGUI Y TERRADA,-34.60486,-58.48484,18,69
ARREGUI Y TERRADA,-34.60486,-58.48484,19,102
ARREGUI Y TERRADA,-34.60486,-58.48484,20,67
ARREGUI Y TERRADA,-34.60486,-58.48484,21,61
ARREGUI Y TERRADA,-34.60486,-58.48484,22,59
ARREGUI Y TERRADA,-34.60486,-58.48484,23,37
ATAHUALPA,-34.62563,-58.4928,0,21
ATAHUALPA,-34.62563,-58.4928,1,23
ATAHUALPA,-34.62563,-58.4928,2,14
ATAHUALPA,-34.62563,-58.4928,3,5
ATAHUALPA,-34.62563,-58.4928,4,4
ATAHUALPA,-34.62563,-58.4928,5,1
ATAHUALPA,-34.62563,-58.4928,6,5
ATAHUALPA,-34.62563,-58.4928,7,44
ATAHUALPA,-34.62563,-58.4928,8,32
ATAHUALPA,-34.62563,-58.4928,9,8
ATAHUALPA,-34.62563,-58.4928,10,11
ATAHUALPA,-34.62563,-58.4928,11,18
ATAHUALPA,-34.62563,-58.4928,12,16
ATAHUALPA,-34.62563,-58.4928,13,10
ATAHUALPA,-34.62563,-58.4928,14,28
ATAHUALPA,-34.62563,-58.4928,15,30
ATAHUALPA,-34.62563,-58.4928,16,36
ATAHUALPA,-34.62563,-58.4928,17,42
ATAHUALPA,-34.62563,-58.4928,18,40
ATAHUALPA,-34.62563,-58.4928,19,62
ATAHUALPA,-34.62563,-58.4928,20,63
ATAHUALPA,-34.62563,-58.4928,21,36
ATAHUALPA,-34.62563,-58.4928,22,23
ATAHUALPA,-34.62563,-58.4928,23,34
AUSTRIA Y FRENCH,-34.58831,-58.4043,0,142
AUSTRIA Y FRENCH,-34.58831,-58.4043,1,105
AUSTRIA Y FRENCH,-34.58831,-58.4043,2,41
AUSTRIA Y FRENCH,-34.58831,-58.4043,3,15
AUSTRIA Y FRENCH,-34.58831,-58.4043,4,14
AUSTRIA Y FRENCH,-34.58831,-58.4043,5,17
AUSTRIA Y FRENCH,-34.58831,-58.4043,6,72
AUSTRIA Y FRENCH,-34.58831,-58.4043,7,134
AUSTRIA Y FRENCH,-34.58831,-58.4043,8,159
AUSTRIA Y FRENCH,-34.58831,-58.4043,9,105
AUSTRIA Y FRENCH,-34.58831,-58.4043,10,75
AUSTRIA Y FRENCH,-34.58831,-58.4043,11,91
AUSTRIA Y FRENCH,-34.58831,-58.4043,12,133
AUSTRIA Y FRENCH,-34.58831,-58.4043,13,146
AUSTRIA Y FRENCH,-34.58831,-58.4043,14,149
AUSTRIA Y FRENCH,-34.58831,-58.4043,15,171
AUSTRIA Y FRENCH,-34.58831,-58.4043,16,245
AUSTRIA Y FRENCH,-34.58831,-58.4043,17,281
AUSTRIA Y FRENCH,-34.58831,-58.4043,18,369
AUSTRIA Y FRENCH,-34.58831,-58.4043,19,312
AUSTRIA Y FRENCH,-34.58831,-58.4043,20,228
AUSTRIA Y FRENCH,-34.58831,-58.4043,21,193
AUSTRIA Y FRENCH,-34.58831,-58.4043,22,108
AUSTRIA Y FRENCH,-34.58831,-58.4043,23,130
AV. CABILDO,-34.5578,-58.4605,0,58
AV. CABILDO,-34.5578,-58.4605,1,51
AV. CABILDO,-34.5578,-58.4605,2,36
AV. CABILDO,-34.5578,-58.4605,3,18
AV. CABILDO,-34.5578,-58.4605,4,18
AV. CABILDO,-34.5578,-58.4605,5,19
AV. CABILDO,-34.5578,-58.4605,6,40
AV. CABILDO,-34.5578,-58.4605,7,56
AV. CABILDO,-34.5578,-58.4605,8,114
AV. CABILDO,-34.5578,-58.4605,9,47
AV. CABILDO,-34.5578,-58.4605,10,77
AV. CABILDO,-34.5578,-58.4605,11,71
AV. CABILDO,-34.5578,-58.4605,12,90
AV. CABILDO,-34.5578,-58.4605,13,80
AV. CABILDO,-34.5578,-58.4605,14,107
AV. CABILDO,-34.5578,-58.4605,15,119
AV. CABILDO,-34.5578,-58.4605,16,118
AV. CABILDO,-34.5578,-58.4605,17,135
AV. CABILDO,-34.5578,-58.4605,18,228
AV. CABILDO,-34.5578,-58.4605,19,131
AV. CABILDO,-34.5578,-58.4605,20,120
AV. CABILDO,-34.5578,-58.4605,21,110
AV. CABILDO,-34.5578,-58.4605,22,93
AV. CABILDO,-34.5578,-58.4605,23,54
AV. CORDOBA,-34.5887,-58.4383,0,44
AV. CORDOBA,-34.5887,-58.4383,1,46
AV. CORDOBA,-34.5887,-58.4383,2,34
AV. CORDOBA,-34.5887,-58.4383,3,23
AV. CORDOBA,-34.5887,-58.4383,4,14
AV. CORDOBA,-34.5887,-58.4383,5,42
AV. CORDOBA,-34.5887,-58.4383,6,51
AV. CORDOBA,-34.5887,-58.4383,7,31
AV. CORDOBA,-34.5887,-58.4383,8,70
AV. CORDOBA,-34.5887,-58.4383,9,43
AV. CORDOBA,-34.5887,-58.4383,10,39
AV. CORDOBA,-34.5887,-58.4383,11,36
AV. CORDOBA,-34.5887,-58.4383,12,69
AV. CORDOBA,-34.5887,-58.4383,13,88
AV. CORDOBA,-34.5887,-58.4383,14,58
AV. CORDOBA,-34.5887,-58.4383,15,91
AV. CORDOBA,-34.5887,-58.4383,16,178
AV. CORDOBA,-34.5887,-58.4383,17,175
AV. CORDOBA,-34.5887,-58.4383,18,157
AV. CORDOBA,-34.5887,-58.4383,19,124
AV. CORDOBA,-34.5887,-58.4383,20,99
AV. CORDOBA,-34.5887,-58.4383,21,68
AV. CORDOBA,-34.5887,-58.4383,22,54
AV. CORDOBA,-34.5887,-58.4383,23,71
AV. DEL LIBERTADOR,-34.5931,-58.3751,0,7
AV. DEL LIBERTADOR,-34.5931,-58.3751,1,5
AV. DEL LIBERTADOR,-34.5931,-58.3751,2,1
AV. DEL LIBERTADOR,-34.5931,-58.3751,3,1
AV. DEL LIBERTADOR,-34.5931,-58.3751,4,4
AV. DEL LIBERTADOR,-34.5931,-58.3751,5,1
AV. DEL LIBERTADOR,-34.5931,-58.3751,6,52
AV. DEL LIBERTADOR,-34.5931,-58.3751,7,36
AV. DEL LIBERTADOR,-34.5931,-58.3751,8,55
AV. DEL LIBERTADOR,-34.5931,-58.3751,9,79
AV. DEL LIBERTADOR,-34.5931,-58.3751,10,46
AV. DEL LIBERTADOR,-34.5931,-58.3751,11,41
AV. DEL LIBERTADOR,-34.5931,-58.3751,12,47
AV. DEL LIBERTADOR,-34.5931,-58.3751,13,46
AV. DEL LIBERTADOR,-34.5931,-58.3751,14,51
AV. DEL LIBERTADOR,-34.5931,-58.3751,15,52
AV. DEL LIBERTADOR,-34.5931,-58.3751,16,83
AV. DEL LIBERTADOR,-34.5931,-58.3751,17,160
AV. DEL LIBERTADOR,-34.5931,-58.3751,18,219
AV. DEL LIBERTADOR,-34.5931,-58.3751,19,124
AV. DEL LIBERTADOR,-34.5931,-58.3751,20,62
AV. DEL LIBERTADOR,-34.5931,-58.3751,21,32
AV. DEL LIBERTADOR,-34.5931,-58.3751,22,12
AV. DEL LIBERTADOR,-34.5931,-58.3751,23,10
AV. ELCANO,-34.5578,-58.4605,0,73
AV. ELCANO,-34.5578,-58.4605,1,56
AV. ELCANO,-34.5578,-58.4605,2,28
AV. ELCANO,-34.5578,-58.4605,3,21
AV. ELCANO,-34.5578,-58.4605,4,7
AV. ELCANO,-34.5578,-58.4605,5,4
AV. ELCANO,-34.5578,-58.4605,6,5
AV. ELCANO,-34.5578,-58.4605,7,48
AV. ELCANO,-34.5578,-58.4605,8,45
AV. ELCANO,-34.5578,-58.4605,9,44
AV. ELCANO,-34.5578,-58.4605,10,35
AV. ELCANO,-34.5578,-58.4605,11,49
AV. ELCANO,-34.5578,-58.4605,12,47
AV. ELCANO,-34.5578,-58.4605,13,58
AV. ELCANO,-34.5578,-58.4605,14,66
AV. ELCANO,-34.5578,-58.4605,15,67
AV. ELCANO,-34.5578,-58.4605,16,106
AV. ELCANO,-34.5578,-58.4605,17,97
AV. ELCANO,-34.5578,-58.4605,18,89
AV. ELCANO,-34.5578,-58.4605,19,112
AV. ELCANO,-34.5578,-58.4605,20,84
AV. ELCANO,-34.5578,-58.4605,21,76
AV. ELCANO,-34.5578,-58.4605,22,56
AV. ELCANO,-34.5578,-58.4605,23,65
AV. LA PLATA,-34.64408,-58.42212,0,20
AV. LA PLATA,-34.64408,-58.42212,1,8
AV. LA PLATA,-34.64408,-58.42212,2,11
AV. LA PLATA,-34.64408,-58.42212,3,4
AV. LA PLATA,-34.64408,-58.42212,4,4
AV. LA PLATA,-34.64408,-58.42212,5,26
AV. LA PLATA,-34.64408,-58.42212,6,4
AV. LA PLATA,-34.64408,-58.42212,7,15
AV. LA PLATA,-34.64408,-58.42212,8,34
AV. LA PLATA,-34.64408,-58.42212,9,11
AV. LA PLATA,-34.64408,-58.42212,10,26
AV. LA PLATA,-34.64408,-58.42212,11,21
AV. LA PLATA,-34.64408,-58.42212,12,27
AV. LA PLATA,-34.64408,-58.42212,13,18
AV. LA PLATA,-34.64408,-58.42212,14,35
AV. LA PLATA,-34.64408,-58.42212,15,56
AV. LA PLATA,-34.64408,-58.42212,16,55
AV. LA PLATA,-34.64408,-58.42212,17,61
AV. LA PLATA,-34.64408,-58.42212,18,70
AV. LA PLATA,-34.64408,-58.42212,19,46
AV. LA PLATA,-34.64408,-58.42212,20,57
AV. LA PLATA,-34.64408,-58.42212,21,43
AV. LA PLATA,-34.64408,-58.42212,22,20
AV. LA PLATA,-34.64408,-58.42212,23,19
AV. WARNES,-34.5963,-58.4662,0,19
AV. WARNES,-34.5963,-58.4662,1,9
AV. WARNES,-34.5963,-58.4662,2,2
AV. WARNES,-34.5963,-58.4662,4,60
AV. WARNES,-34.5963,-58.4662,5,39
AV. WARNES,-34.5963,-58.4662,6,97
AV. WARNES,-34.5963,-58.4662,7,152
AV. WARNES,-34.5963,-58.4662,8,105
AV. WARNES,-34.5963,-58.4662,9,39
AV. WARNES,-34.5963,-58.4662,10,48
AV. WARNES,-34.5963,-58.4662,11,42
AV. WARNES,-34.5963,-58.4662,12,86
AV. WARNES,-34.5963,-58.4662,13,93
AV. WARNES,-34.5963,-58.4662,14,67
AV. WARNES,-34.5963,-58.4662,15,73
AV. WARNES,-34.5963,-58.4662,16,145
AV. WARNES,-34.5963,-58.4662,17,147
AV. WARNES,-34.5963,-58.4662,18,119
AV. WARNES,-34.5963,-58.4662,19,71
AV. WARNES,-34.5963,-58.4662,20,86
AV. WARNES,-34.5963,-58.4662,21,42
AV. WARNES,-34.5963,-58.4662,22,30
AV. WARNES,-34.5963,-58.4662,23,23
AVELINO DIAZ,-34.63531,-58.42753,0,12
AVELINO DIAZ,-34.63531,-58.42753,1,13
AVELINO DIAZ,-34.63531,-58.42753,2,5
AVELINO DIAZ,-34.63531,-58.42753,3,7
AVELINO DIAZ,-34.63531,-58.42753,4,22
AVELINO DIAZ,-34.63531,-58.42753,5,4
AVELINO DIAZ,-34.63531,-58.42753,6,23
AVELINO DIAZ,-34.63531,-58.42753,7,43
AVELINO DIAZ,-34.63531,-58.42753,8,86
AVELINO DIAZ,-34.63531,-58.42753,9,45
AVELINO DIAZ,-34.63531,-58.42753,10,55
AVELINO DIAZ,-34.63531,-58.42753,11,37
AVELINO DIAZ,-34.63531,-58.42753,12,48
AVELINO DIAZ,-34.63531,-58.42753,13,41
AVELINO DIAZ,-34.63531,-58.42753,14,67
AVELINO DIAZ,-34.63531,-58.42753,15,76
AVELINO DIAZ,-34.63531,-58.42753,16,97
AVELINO DIAZ,-34.63531,-58.42753,17,77
AVELINO DIAZ,-34.63531,-58.42753,18,96
AVELINO DIAZ,-34.63531,-58.42753,19,62
AVELINO DIAZ,-34.63531,-58.42753,20,65
AVELINO DIAZ,-34.63531,-58.42753,21,24
AVELINO DIAZ,-34.63531,-58.42753,22,35
AVELINO DIAZ,-34.63531,-58.42753,23,26
AVENIDA CRAMER,-34.558,-58.4673,0,26
AVENIDA CRAMER,-34.558,-58.4673,1,16
AVENIDA CRAMER,-34.558,-58.4673,2,14
AVENIDA CRAMER,-34.558,-58.4673,3,7
AVENIDA CRAMER,-34.558,-58.4673,5,6
AVENIDA CRAMER,-34.558,-58.4673,6,5
AVENIDA CRAMER,-34.558,-58.4673,7,18
AVENIDA CRAMER,-34.558,-58.4673,8,29
AVENIDA CRAMER,-34.558,-58.4673,9,29
AVENIDA CRAMER,-34.558,-58.4673,10,10
AVENIDA CRAMER,-34.558,-58.4673,11,12
AVENIDA CRAMER,-34.558,-58.4673,12,22
AVENIDA CRAMER,-34.558,-58.4673,13,14
AVENIDA CRAMER,-34.558,-58.4673,14,16
AVENIDA CRAMER,-34.558,-58.4673,15,25
AVENIDA CRAMER,-34.558,-58.4673,16,40
AVENIDA CRAMER,-34.558,-58.4673,17,52
AVENIDA CRAMER,-34.558,-58.4673,18,80
AVENIDA CRAMER,-34.558,-58.4673,19,103
AVENIDA CRAMER,-34.558,-58.4673,20,93
AVENIDA CRAMER,-34.558,-58.4673,21,45
AVENIDA CRAMER,-34.558,-58.4673,22,38
AVENIDA CRAMER,-34.558,-58.4673,23,31
AVENIDA FOREST,-34.5753,-58.4628,0,54
AVENIDA FOREST,-34.5753,-58.4628,1,27
AVENIDA FOREST,-34.5753,-58.4628,2,20
AVENIDA FOREST,-34.5753,-58.4628,3,5
AVENIDA FOREST,-34.5753,-58.4628,4,9
AVENIDA FOREST,-34.5753,-58.4628,5,10
AVENIDA FOREST,-34.5753,-58.4628,6,7
AVENIDA FOREST,-34.5753,-58.4628,7,42
AVENIDA FOREST,-34.5753,-58.4628,8,50
AVENIDA FOREST,-34.5753,-58.4628,9,35
AVENIDA FOREST,-34.5753,-58.4628,10,32
AVENIDA FOREST,-34.5753,-58.4628,11,44
AVENIDA FOREST,-34.5753,-58.4628,12,50
AVENIDA FOREST,-34.5753,-58.4628,13,52
AVENIDA FOREST,-34.5753,-58.4628,14,54
AVENIDA FOREST,-34.5753,-58.4628,15,52
AVENIDA FOREST,-34.5753,-58.4628,16,82
AVENIDA FOREST,-34.5753,-58.4628,17,98
AVENIDA FOREST,-34.5753,-58.4628,18,86
AVENIDA FOREST,-34.5753,-58.4628,19,85
AVENIDA FOREST,-34.5753,-58.4628,20,84
AVENIDA FOREST,-34.5753,-58.4628,21,39
AVENIDA FOREST,-34.5753,-58.4628,22,35
AVENIDA FOREST,-34.5753,-58.4628,23,36
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,0,13
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,1,17
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,2,12
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,3,8
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,4,7
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,5,19
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,6,52
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,7,68
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,8,43
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,9,26
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,10,38
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,11,42
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,12,88
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,13,55
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,14,53
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,15,47
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,16,129
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,17,197
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,18,103
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,19,57
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,20,56
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,21,44
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,22,52
AVENIDA JUAN B JUSTO,-34.6227,-58.4819,23,33
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,0,33
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,1,18
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,2,8
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,3,3
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,4,4
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,5,2
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,6,6
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,7,45
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,8,117
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,9,61
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,10,84
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,11,84
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,12,60
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,13,70
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,14,55
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,15,79
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,16,94
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,17,129
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,18,144
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,19,83
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,20,102
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,21,71
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,22,58
AVENIDA TRIUNVIRATO,-34.5656,-58.4952,23,21
AYACUCHO,-34.60704,-58.39503,0,58
AYACUCHO,-34.60704,-58.39503,1,37
AYACUCHO,-34.60704,-58.39503,2,26
AYACUCHO,-34.60704,-58.39503,3,7
AYACUCHO,-34.60704,-58.39503,4,15
AYACUCHO,-34.60704,-58.39503,5,83
AYACUCHO,-34.60704,-58.39503,6,50
AYACUCHO,-34.60704,-58.39503,7,104
AYACUCHO,-34.60704,-58.39503,8,173
AYACUCHO,-34.60704,-58.39503,9,116
AYACUCHO,-34.60704,-58.39503,10,69
AYACUCHO,-34.60704,-58.39503,11,100
AYACUCHO,-34.60704,-58.39503,12,124
AYACUCHO,-34.60704,-58.39503,13,160
AYACUCHO,-34.60704,-58.39503,14,183
AYACUCHO,-34.60704,-58.39503,15,145
AYACUCHO,-34.60704,-58.39503,16,177
AYACUCHO,-34.60704,-58.39503,17,226
AYACUCHO,-34.60704,-58.39503,18,223
AYACUCHO,-34.60704,-58.39503,19,149
AYACUCHO,-34.60704,-58.39503,20,118
AYACUCHO,-34.60704,-58.39503,21,89
AYACUCHO,-34.60704,-58.39503,22,66
AYACUCHO,-34.60704,-58.39503,23,41
AZOPARDO Y CHILE,-34.6157,-58.36755,0,37
AZOPARDO Y CHILE,-34.6157,-58.36755,1,32
AZOPARDO Y CHILE,-34.6157,-58.36755,2,26
AZOPARDO Y CHILE,-34.6157,-58.36755,3,11
AZOPARDO Y CHILE,-34.6157,-58.36755,4,1
AZOPARDO Y CHILE,-34.6157,-58.36755,5,8
AZOPARDO Y CHILE,-34.6157,-58.36755,6,55
AZOPARDO Y CHILE,-34.6157,-58.36755,7,64
AZOPARDO Y CHILE,-34.6157,-58.36755,8,97
AZOPARDO Y CHILE,-34.6157,-58.36755,9,86
AZOPARDO Y CHILE,-34.6157,-58.36755,10,79
AZOPARDO Y CHILE,-34.6157,-58.36755,11,111
AZOPARDO Y CHILE,-34.6157,-58.36755,12,190
AZOPARDO Y CHILE,-34.6157,-58.36755,13,129
AZOPARDO Y CHILE,-34.6157,-58.36755,14,176
AZOPARDO Y CHILE,-34.6157,-58.36755,15,196
AZOPARDO Y CHILE,-34.6157,-58.36755,16,303
AZOPARDO Y CHILE,-34.6157,-58.36755,17,206
AZOPARDO Y CHILE,-34.6157,-58.36755,18,139
AZOPARDO Y CHILE,-34.6157,-58.36755,19,79
AZOPARDO Y CHILE,-34.6157,-58.36755,20,72
AZOPARDO Y CHILE,-34.6157,-58.36755,21,64
AZOPARDO Y CHILE,-34.6157,-58.36755,22,37
AZOPARDO Y CHILE,-34.6157,-58.36755,23,37
AZUCENA VILLAFLOR,-34.61195,-58.36386,0,138
AZUCENA VILLAFLOR,-34.61195,-58.36386,1,107
AZUCENA VILLAFLOR,-34.61195,-58.36386,2,54
AZUCENA VILLAFLOR,-34.61195,-58.36386,3,54
AZUCENA VILLAFLOR,-34.61195,-58.36386,4,22
AZUCENA VILLAFLOR,-34.61195,-58.36386,5,16
AZUCENA VILLAFLOR,-34.61195,-58.36386,6,28
AZUCENA VILLAFLOR,-34.61195,-58.36386,7,75
AZUCENA VILLAFLOR,-34.61195,-58.36386,8,53
AZUCENA VILLAFLOR,-34.61195,-58.36386,9,97
AZUCENA VILLAFLOR,-34.61195,-58.36386,10,124
AZUCENA VILLAFLOR,-34.61195,-58.36386,11,153
AZUCENA VILLAFLOR,-34.61195,-58.36386,12,191
AZUCENA VILLAFLOR,-34.61195,-58.36386,13,164
AZUCENA VILLAFLOR,-34.61195,-58.36386,14,260
AZUCENA VILLAFLOR,-34.61195,-58.36386,15,262
AZUCENA VILLAFLOR,-34.61195,-58.36386,16,424
AZUCENA VILLAFLOR,-34.61195,-58.36386,17,388
AZUCENA VILLAFLOR,-34.61195,-58.36386,18,280
AZUCENA VILLAFLOR,-34.61195,-58.36386,19,248
AZUCENA VILLAFLOR,-34.61195,-58.36386,20,238
AZUCENA VILLAFLOR,-34.61195,-58.36386,21,152
AZUCENA VILLAFLOR,-34.61195,-58.36386,22,134
AZUCENA VILLAFLOR,-34.61195,-58.36386,23,143
BAIGORRIA,-34.6106,-58.5029,0,27
BAIGORRIA,-34.6106,-58.5029,1,20
BAIGORRIA,-34.6106,-58.5029,2,14
BAIGORRIA,-34.6106,-58.5029,3,13
BAIGORRIA,-34.6106,-58.5029,4,47
BAIGORRIA,-34.6106,-58.5029,5,11
BAIGORRIA,-34.6106,-58.5029,6,28
BAIGORRIA,-34.6106,-58.5029,7,105
BAIGORRIA,-34.6106,-58.5029,8,79
BAIGORRIA,-34.6106,-58.5029,9,59
BAIGORRIA,-34.6106,-58.5029,10,48
BAIGORRIA,-34.6106,-58.5029,11,38
BAIGORRIA,-34.6106,-58.5029,12,41
BAIGORRIA,-34.6106,-58.5029,13,43
BAIGORRIA,-34.6106,-58.5029,14,48
BAIGORRIA,-34.6106,-58.5029,15,66
BAIGORRIA,-34.6106,-58.5029,16,116
BAIGORRIA,-34.6106,-58.5029,17,109
BAIGORRIA,-34.6106,-58.5029,18,133
BAIGORRIA,-34.6106,-58.5029,19,119
BAIGORRIA,-34.6106,-58.5029,20,110
BAIGORRIA,-34.6106,-58.5029,21,53
BAIGORRIA,-34.6106,-58.5029,22,44
BAIGORRIA,-34.6106,-58.5029,23,31
BALBIN II,-34.5561,-58.481,0,19
BALBIN II,-34.5561,-58.481,1,23
BALBIN II,-34.5561,-58.481,2,13
BALBIN II,-34.5561,-58.481,3,7
BALBIN II,-34.5561,-58.481,4,5
BALBIN II,-34.5561,-58.481,5,3
BALBIN II,-34.5561,-58.481,6,28
BALBIN II,-34.5561,-58.481,7,50
BALBIN II,-34.5561,-58.481,8,101
BALBIN II,-34.5561,-58.481,9,49
BALBIN II,-34.5561,-58.481,10,44
BALBIN II,-34.5561,-58.481,11,44
BALBIN II,-34.5561,-58.481,12,76
BALBIN II,-34.5561,-58.481,13,48
BALBIN II,-34.5561,-58.481,14,58
BALBIN II,-34.5561,-58.481,15,72
BALBIN II,-34.5561,-58.481,16,105
BALBIN II,-34.5561,-58.481,17,141
BALBIN II,-34.5561,-58.481,18,80
BALBIN II,-34.5561,-58.481,19,81
BALBIN II,-34.5561,-58.481,20,95
BALBIN II,-34.5561,-58.481,21,107
BALBIN II,-34.5561,-58.481,22,69
BALBIN II,-34.5561,-58.481,23,44
BARRANCAS DE BELGRANO,-34.5599,-58.44823,0,144
BARRANCAS DE BELGRANO,-34.5599,-58.44823,1,98
BARRANCAS DE BELGRANO,-34.5599,-58.44823,2,39
BARRANCAS DE BELGRANO,-34.5599,-58.44823,3,44
BARRANCAS DE BELGRANO,-34.5599,-58.44823,4,27
BARRANCAS DE BELGRANO,-34.5599,-58.44823,5,94
BARRANCAS DE BELGRANO,-34.5599,-58.44823,6,97
BARRANCAS DE BELGRANO,-34.5599,-58.44823,7,152
BARRANCAS DE BELGRANO,-34.5599,-58.44823,8,171
BARRANCAS DE BELGRANO,-34.5599,-58.44823,9,177
BARRANCAS DE BELGRANO,-34.5599,-58.44823,10,139
BARRANCAS DE BELGRANO,-34.5599,-58.44823,11,206
BARRANCAS DE BELGRANO,-34.5599,-58.44823,12,169
BARRANCAS DE BELGRANO,-34.5599,-58.44823,13,263
BARRANCAS DE BELGRANO,-34.5599,-58.44823,14,240
BARRANCAS DE BELGRANO,-34.5599,-58.44823,15,446
BARRANCAS DE BELGRANO,-34.5599,-58.44823,16,510
BARRANCAS DE BELGRANO,-34.5599,-58.44823,17,552
BARRANCAS DE BELGRANO,-34.5599,-58.44823,18,708
BARRANCAS DE BELGRANO,-34.5599,-58.44823,19,528
BARRANCAS DE BELGRANO,-34.5599,-58.44823,20,526
BARRANCAS DE BELGRANO,-34.5599,-58.44823,21,383
BARRANCAS DE BELGRANO,-34.5599,-58.44823,22,276
BARRANCAS DE BELGRANO,-34.5599,-58.44823,23,209
BARRIO 31,-34.58309,-58.37782,0,16
BARRIO 31,-34.58309,-58.37782,1,8
BARRIO 31,-34.58309,-58.37782,2,5
BARRIO 31,-34.58309,-58.37782,3,2
BARRIO 31,-34.58309,-58.37782,4,6
BARRIO 31,-34.58309,-58.37782,5,12
BARRIO 31,-34.58309,-58.37782,6,31
BARRIO 31,-34.58309,-58.37782,7,46
BARRIO 31,-34.58309,-58.37782,8,28
BARRIO 31,-34.58309,-58.37782,9,17
BARRIO 31,-34.58309,-58.37782,10,37
BARRIO 31,-34.58309,-58.37782,11,26
BARRIO 31,-34.58309,-58.37782,12,40
BARRIO 31,-34.58309,-58.37782,13,21
BARRIO 31,-34.58309,-58.37782,14,36
BARRIO 31,-34.58309,-58.37782,15,62
BARRIO 31,-34.58309,-58.37782,16,111
BARRIO 31,-34.58309,-58.37782,17,70
BARRIO 31,-34.58309,-58.37782,18,84
BARRIO 31,-34.58309,-58.37782,19,61
BARRIO 31,-34.58309,-58.37782,20,48
BARRIO 31,-34.58309,-58.37782,21,40
BARRIO 31,-34.58309,-58.37782,22,43
BARRIO 31,-34.58309,-58.37782,23,16
BASUALDO Y RODO,-34.6523,-58.4874,0,6
BASUALDO Y RODO,-34.6523,-58.4874,2,2
BASUALDO Y RODO,-34.6523,-58.4874,3,1
BASUALDO Y RODO,-34.6523,-58.4874,5,1
BASUALDO Y RODO,-34.6523,-58.4874,6,6
BASUALDO Y RODO,-34.6523,-58.4874,7,43
BASUALDO Y RODO,-34.6523,-58.4874,8,18
BASUALDO Y RODO,-34.6523,-58.4874,9,20
BASUALDO Y RODO,-34.6523,-58.4874,10,12
BASUALDO Y RODO,-34.6523,-58.4874,11,16
BASUALDO Y RODO,-34.6523,-58.4874,12,17
BASUALDO Y RODO,-34.6523,-58.4874,13,17
BASUALDO Y RODO,-34.6523,-58.4874,14,21
BASUALDO Y RODO,-34.6523,-58.4874,15,31
BASUALDO Y RODO,-34.6523,-58.4874,16,47
BASUALDO Y RODO,-34.6523,-58.4874,17,54
BASUALDO Y RODO,-34.6523,-58.4874,18,53
